DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
PIS	PIAT		PIS	alle		Die Damen , von Arm zu Arm hinüber befördert , betraten das Land , ohne auch nur eine Falte ihrer Kleider benetzt zu haben , und bald darauf hatten	Alle	sammt Waffen und Lebensmitteln auf dem gefürchteten Ufer von Neu-Seeland festen Fuß gefaßt .	Mitschuldigen des Ben Joyce bewacht werden .Die Damen , von Arm zu Arm hinüber befördert , betraten das Land , ohne auch nur eine Falte ihrer Kleider benetzt zu haben , und bald darauf hatten Alle sammt Waffen und Lebensmitteln auf dem gefürchteten Ufer von Neu-Seeland festen Fuß gefaßt .– Aber das ist ein gefährlicher Versuch	7745	29	107493-Verne__Jules.tsv
PIS	NE		PIS	alle			Alles	horchte auf und blickte den Marquis erwartungsvoll an .	des Federballes oder der seidenen Reifenschnur .Alles horchte auf und blickte den Marquis erwartungsvoll an .« Es war , als ob von	8066	0	83757-Paalzow__Henriette_von.tsv
PIS	PIAT		PIS	alle		Das Gesetz , was nicht wie die Sonne	alle	erleuchtet , ruht nicht auf dem Gleichgewicht aller ; ist nicht Naturgesetz .	Naturrecht !Das Gesetz , was nicht wie die Sonne alle erleuchtet , ruht nicht auf dem Gleichgewicht aller ; ist nicht Naturgesetz .Auch der einzelne hat Rechte Nationen gegenüber	1164	8	4090-Arnim__Bettina_von.tsv
PIS	PIS		PIS	alle		Dazu gehörte denn vor	allem	, weil ihm das das Bequemste war ( Exerzitien und Aufsätze hätten ja korrigiert werden müssen ) , das Auswendiglernen von Vers und Prosa , von Bibelkapiteln und Schillerschen Balladen .	Nichtinteressantes mitteilte , gleichmäßig gelangweilt drein .Dazu gehörte denn vor allem , weil ihm das das Bequemste war ( Exerzitien und Aufsätze hätten ja korrigiert werden müssen ) , das Auswendiglernen von Vers und Prosa , von Bibelkapiteln und Schillerschen Balladen .Die Sache fing gleich damit an ,	2054	4	26868-Fontane__Theodor.tsv
PIS	PIS		PIS	alle		« Effi war bewegt durch die sich in	allem	aussprechende Herzensgüte .	« » Nein , gnädigste Frau .« Effi war bewegt durch die sich in allem aussprechende Herzensgüte .« » Es handelt sich um einen	4158	8	26859-Fontane__Theodor.tsv
PIS	ADJA		PIS	andere		236 Auch / die Lebern vnnd Hertzen / sampt	anderen	stuckē Menschliches Leibs gefressen .	den Frantzosen / so Anno 1572 .236 Auch / die Lebern vnnd Hertzen / sampt anderen stuckē Menschliches Leibs gefressen .261 Sein die Presumtionen schwach 262 da	2352	9	14106-Bodin__Jean.tsv
PIS	VVINF		PIS	andere		– – Ich glaube wirklich , ich habe damals gut gespielt ; denn mich erfüllte nichts als die Schönheit des Werkes und der begeisterte Drang , die Freude des Verständnisses auch	andern	mitzuteilen ; meine alte Meisterin hätte mich gelobt , so denke ich noch jetzt ; aber sie besuchte niemals eine öffentliche Aufführung .	alle sollen durch dich selig werden !– – Ich glaube wirklich , ich habe damals gut gespielt ; denn mich erfüllte nichts als die Schönheit des Werkes und der begeisterte Drang , die Freude des Verständnisses auch andern mitzuteilen ; meine alte Meisterin hätte mich gelobt , so denke ich noch jetzt ; aber sie besuchte niemals eine öffentliche Aufführung .Mutig schlug ich ein paar Akkordfolgen an	28	31	99882-Storm__Theodor.tsv
PIS	NE		PIS	beide		»	Beides	« , antwortete ich .	Ort , seine Visite zu machen .» Beides « , antwortete ich .« Die sämtlichen Herren von der Regierung	162	1	73091-Lenz__Jakob_Michael_Reinhold.tsv
PIS	ART		PIS	eine		– Wie kann	einer	mit Gott sich vernehmen wollen , daß der in ihm walten soll , der Sinn und Leben in uns erst frei erschaffen , er aber zwingt sie in eherne Bande und fordert Tag für Tag widersinnigen Gebrauch ihnen ab ?	anders vernimmt als den freien Geist .– Wie kann einer mit Gott sich vernehmen wollen , daß der in ihm walten soll , der Sinn und Leben in uns erst frei erschaffen , er aber zwingt sie in eherne Bande und fordert Tag für Tag widersinnigen Gebrauch ihnen ab ?Ja , was soll sie auch widerhallen	3817	3	4089-Arnim__Bettina_von.tsv
PIS	PIAT		PIS	einige		Auch Vreneli hätte es nie erfahren , wenn Uli es ihm später nicht selbst erzählt , wie er , nachdem er	einige	ausgewischt , unter das schwarze Dach eines Ofenhauses gestanden , weil er zu alt dazu gewesen , eine Schlägerei auf Tod und Leben fortzusetzen .	wenn man ihr den Gring abschreiße .Auch Vreneli hätte es nie erfahren , wenn Uli es ihm später nicht selbst erzählt , wie er , nachdem er einige ausgewischt , unter das schwarze Dach eines Ofenhauses gestanden , weil er zu alt dazu gewesen , eine Schlägerei auf Tod und Leben fortzusetzen .Heute beim Betten habe sie Blut auf	3560	21	48349-Gotthelf__Jeremias.tsv
PIS	PIS		PIS	jedermann		Aber was noch mehr ist , er hat Mittel gefunden , die Syrakusaner für seinen Plan einzunehmen und in eine so fanatische Begeisterung zu setzen , daß	jedermann	sich in die Wette beeifert , seine Absichten zu befördern , seine Befehle zu vollziehen und seinen Beifall zu verdienen .	einem Tauben die Ohren gellen möchten .Aber was noch mehr ist , er hat Mittel gefunden , die Syrakusaner für seinen Plan einzunehmen und in eine so fanatische Begeisterung zu setzen , daß jedermann sich in die Wette beeifert , seine Absichten zu befördern , seine Befehle zu vollziehen und seinen Beifall zu verdienen .153 Wie diese prophetische Vermuthung Aristipps vornehmlich	7563	27	110273-Wieland__Christoph_Martin.tsv
PIS	PIAT		PIS	jemand		Indem hörten sie in dem wagen / der dem ihrigen nachfolgte /	iemand	singen / so die Prinzessin Kezia ware : wodurch die Königin veranlasset wurde / die Jemima auch anzumanen / ihre stimme h \ ren zu lassen ; die dan / üm ihren gehorsam zu erweisen / folgendes lied mit sonderbarer annemlichkeit anstimmete .	wolte / ihm dasselbe zu eröffnen .Indem hörten sie in dem wagen / der dem ihrigen nachfolgte / iemand singen / so die Prinzessin Kezia ware : wodurch die Königin veranlasset wurde / die Jemima auch anzumanen / ihre stimme h \ ren zu lassen ; die dan / üm ihren gehorsam zu erweisen / folgendes lied mit sonderbarer annemlichkeit anstimmete .Sie vermochte / für ihre beisitzerinnen /	12859	12	3459-Anton_Ulrich_Herzog_von_Braunschweig.tsv
PIS	PIS		PIS	jemand		« Am andern Morgen weckte ihn	jemand	auf , der ihn fest umschlang .	Der Parkettplatz kostete vier Groschen .« Am andern Morgen weckte ihn jemand auf , der ihn fest umschlang .Aber o Himmel , das schwierigste bei	9394	6	99250-Stendhal.tsv
