DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
ADV	ADV		ADV	aber		Serra , ein Meer-Fisch / hat seinen Nahmen von der That / dann Serra heißt ein Sägen : der Fisch	aber	solle auf dem Rucken so scharpffe Stachlen haben / daß / wann er unter einem Schiff herschwimmt / und sich an selbem sehr starck reibet / es durchschneiden möge .	dritten Tag wird er uns auferwecken .Serra , ein Meer-Fisch / hat seinen Nahmen von der That / dann Serra heißt ein Sägen : der Fisch aber solle auf dem Rucken so scharpffe Stachlen haben / daß / wann er unter einem Schiff herschwimmt / und sich an selbem sehr starck reibet / es durchschneiden möge .Und dises ist / was der Prophet	8555	20	68510-Kobolt__Willibald.tsv
ADV	ADV		ADV	also		– Ei , lieber Alter , Ihr lebt	also	noch ?	jetzt und rief aus : Ei !– Ei , lieber Alter , Ihr lebt also noch ?rief er aus ; Du lügst !	1196	8	104913-Tieck__Ludwig.tsv
ADV	NE		ADV	da			Da	sagte der Jäger Jürge : › Ach , bittet hier die gute alte Mutter , daß sie doch morgen mit dem Töchterlein ihrer seligen Base bei meinem Rechte zugegen sein mögen ; das wird mir das Herz stärken in meiner letzten Stunde .	, er wolle mit ihm beten .Da sagte der Jäger Jürge : › Ach , bittet hier die gute alte Mutter , daß sie doch morgen mit dem Töchterlein ihrer seligen Base bei meinem Rechte zugegen sein mögen ; das wird mir das Herz stärken in meiner letzten Stunde .« Er hieß mich zu seiner Köchin	495	0	14643-Brentano__Clemens.tsv
ADV	ADV		ADV	dann		Serra , ein Meer-Fisch / hat seinen Nahmen von der That /	dann	Serra heißt ein Sägen : der Fisch aber solle auf dem Rucken so scharpffe Stachlen haben / daß / wann er unter einem Schiff herschwimmt / und sich an selbem sehr starck reibet / es durchschneiden möge .	dritten Tag wird er uns auferwecken .Serra , ein Meer-Fisch / hat seinen Nahmen von der That / dann Serra heißt ein Sägen : der Fisch aber solle auf dem Rucken so scharpffe Stachlen haben / daß / wann er unter einem Schiff herschwimmt / und sich an selbem sehr starck reibet / es durchschneiden möge .Und dises ist / was der Prophet	8555	12	68510-Kobolt__Willibald.tsv
ADV	ADV		ADV	doch		Es war	doch	alles mögliche , was diese Lena erreicht hatte , und eine gute Portion Fleiss und Tüchtigkeit gehörte bei allem Glück dazu , es so weit zu bringen .	wenigen Monaten in Berlin schon gelernt .Es war doch alles mögliche , was diese Lena erreicht hatte , und eine gute Portion Fleiss und Tüchtigkeit gehörte bei allem Glück dazu , es so weit zu bringen .« wandte Lotte schüchtern ein .	1754	2	23055-Duncker__Dora.tsv
ADV	ADV		ADV	doch		Da sagte der Jäger Jürge : › Ach , bittet hier die gute alte Mutter , daß sie	doch	morgen mit dem Töchterlein ihrer seligen Base bei meinem Rechte zugegen sein mögen ; das wird mir das Herz stärken in meiner letzten Stunde .	, er wolle mit ihm beten .Da sagte der Jäger Jürge : › Ach , bittet hier die gute alte Mutter , daß sie doch morgen mit dem Töchterlein ihrer seligen Base bei meinem Rechte zugegen sein mögen ; das wird mir das Herz stärken in meiner letzten Stunde .« Er hieß mich zu seiner Köchin	495	18	14643-Brentano__Clemens.tsv
ADV	ADV		ADV	doch		Ich beginne zur Ansicht der Männer zu neigen : Was für ein erbärmliches Ding ist	doch	Frauentugend !	Stimme des Fleisches die des Geistes ?Ich beginne zur Ansicht der Männer zu neigen : Was für ein erbärmliches Ding ist doch Frauentugend !Vermag so ein plötzliches Aufwallen des Blutes	1786	15	27165-Gautier__Th_ophile.tsv
ADV	ADV		ADV	gerade		Und	gerade	in diesem Augenblicke , wo ich seiner nicht dachte , fielen meine Augen auf Tilling .	Warum läßt sich Tilling nicht sehen ?Und gerade in diesem Augenblicke , wo ich seiner nicht dachte , fielen meine Augen auf Tilling .Ich war doch froh , gekommen zu	4663	1	102345-Suttner__Bertha_von.tsv
ADV	ADV		ADV	hier		Da sagte der Jäger Jürge : › Ach , bittet	hier	die gute alte Mutter , daß sie doch morgen mit dem Töchterlein ihrer seligen Base bei meinem Rechte zugegen sein mögen ; das wird mir das Herz stärken in meiner letzten Stunde .	, er wolle mit ihm beten .Da sagte der Jäger Jürge : › Ach , bittet hier die gute alte Mutter , daß sie doch morgen mit dem Töchterlein ihrer seligen Base bei meinem Rechte zugegen sein mögen ; das wird mir das Herz stärken in meiner letzten Stunde .« Er hieß mich zu seiner Köchin	495	10	14643-Brentano__Clemens.tsv
ADV	ADV		ADV	lange		Denn wie er keinen Paßport bey dem Gouverneur auf zuweisen hatte / sagte dieser mit einer zwar höflichen doch unanständigen Mine ; er möchte sich so	lange	gedulten / biß auf gethanen Bericht andre Ordre deswegen vor Sr. Majestät einlieffe / weil ihm bey hoher Lebens-Straffe und sonder Betrachtung des Standes gebothen / diesen Befehl genau nachzukommen .	die andern Gefangenen vor Renardens Zimmer .Denn wie er keinen Paßport bey dem Gouverneur auf zuweisen hatte / sagte dieser mit einer zwar höflichen doch unanständigen Mine ; er möchte sich so lange gedulten / biß auf gethanen Bericht andre Ordre deswegen vor Sr. Majestät einlieffe / weil ihm bey hoher Lebens-Straffe und sonder Betrachtung des Standes gebothen / diesen Befehl genau nachzukommen .Wie nun Rosantes seinen Fürstlichen Stand offenbahret	1374	26	64549-Hunold__Christian_Friedrich.tsv
ADV	ADV		ADV	lieber		– Ei ,	lieber	Alter , Ihr lebt also noch ?	jetzt und rief aus : Ei !– Ei , lieber Alter , Ihr lebt also noch ?rief er aus ; Du lügst !	1196	3	104913-Tieck__Ludwig.tsv
ADV	ADV		ADV	mehr		Das Rotwerden war nun an mir , und ich sagte nichts	mehr	während der übrigen Zeit , die man am Tische zubrachte .	aus Reue gern den Knochen verschlungen .Das Rotwerden war nun an mir , und ich sagte nichts mehr während der übrigen Zeit , die man am Tische zubrachte .Ich behielt nun freilich wieder recht in	2678	11	66066-Keller__Gottfried.tsv
ADV	ADV		ADV	morgen		Da sagte der Jäger Jürge : › Ach , bittet hier die gute alte Mutter , daß sie doch	morgen	mit dem Töchterlein ihrer seligen Base bei meinem Rechte zugegen sein mögen ; das wird mir das Herz stärken in meiner letzten Stunde .	, er wolle mit ihm beten .Da sagte der Jäger Jürge : › Ach , bittet hier die gute alte Mutter , daß sie doch morgen mit dem Töchterlein ihrer seligen Base bei meinem Rechte zugegen sein mögen ; das wird mir das Herz stärken in meiner letzten Stunde .« Er hieß mich zu seiner Köchin	495	19	14643-Brentano__Clemens.tsv
ADV	ADV		ADV	noch		– Ei , lieber Alter , Ihr lebt also	noch	?	jetzt und rief aus : Ei !– Ei , lieber Alter , Ihr lebt also noch ?rief er aus ; Du lügst !	1196	9	104913-Tieck__Ludwig.tsv
ADV	ADV		ADV	nun		Das Rotwerden war	nun	an mir , und ich sagte nichts mehr während der übrigen Zeit , die man am Tische zubrachte .	aus Reue gern den Knochen verschlungen .Das Rotwerden war nun an mir , und ich sagte nichts mehr während der übrigen Zeit , die man am Tische zubrachte .Ich behielt nun freilich wieder recht in	2678	3	66066-Keller__Gottfried.tsv
ADV	ADV		ADV	recht		Die Sucht ,	recht	ätherisch und erhaben zu werden , hat die Flachheit geboren ; es ist Alles kahl , glatt , sogar solid langweilig geworden !	genommen für innere und äußere Ausbildung ?Die Sucht , recht ätherisch und erhaben zu werden , hat die Flachheit geboren ; es ist Alles kahl , glatt , sogar solid langweilig geworden !Liebe ist nicht denkbar ohne Hingebung ,	5462	3	110547-Willkomm__Ernst_Adolf.tsv
