DTA-Tag	TT-Tag	MM-TAg	Perceptron-Tag	Lemma	newtag	Prefix	Wort	Suffix	Sentence_neighborhood	sentence_index	index	filename
VVIZU	ADJA		VVIZU	abtreten		« » Ich nehme Alfred mit « , sagte er ... » Weißt du , daß meine Absicht ist , dem Burschen jetzt schon das Majorat	abzutreten	?	Wer denkt daran ?« » Ich nehme Alfred mit « , sagte er ... » Weißt du , daß meine Absicht ist , dem Burschen jetzt schon das Majorat abzutreten ?Und – vollkommenes Glück !	1444	26	23125-Ebner_Eschenbach__Marie_von.tsv
VVIZU	VVPP		ADJA	anrufen		Ich håtte mich wol eher des himmelfalls versehen / als daß ich aus einem kläger / den ich hier fůrstellen wollen / nun ein beklagter werde / und zwar in eben der sache / in welcher ich E. Maj. üm recht	anzuruffen	vermeinet .	ihren namen und stand zu erforschen .Ich håtte mich wol eher des himmelfalls versehen / als daß ich aus einem kläger / den ich hier fůrstellen wollen / nun ein beklagter werde / und zwar in eben der sache / in welcher ich E. Maj. üm recht anzuruffen vermeinet .Dieses verdoppelte des Ninias wut / also	1093	41	3459-Anton_Ulrich_Herzog_von_Braunschweig.tsv
VVIZU	VVINF		VVIZU	anschauen		Als sie in deren Haus gelangt waren und sie nun so zwischen beiden saß , begann Titus , um die Schönheit der Braut seines Freundes zu betrachten , sie aufmerksam	anzuschauen	, und bald gefiel ihm jeder Teil an ihr so über alle Maßen , daß er sich , während er jene still bei sich lobte , so heftig für sie entflammte , wie irgendein Liebender sich je für ein Weib entzündete , jedoch ohne daß ein äußeres Zeichen dies verriet .	sobald wie möglich in Ordnung bringen .Als sie in deren Haus gelangt waren und sie nun so zwischen beiden saß , begann Titus , um die Schönheit der Braut seines Freundes zu betrachten , sie aufmerksam anzuschauen , und bald gefiel ihm jeder Teil an ihr so über alle Maßen , daß er sich , während er jene still bei sich lobte , so heftig für sie entflammte , wie irgendein Liebender sich je für ein Weib entzündete , jedoch ohne daß ein äußeres Zeichen dies verriet .So antwortete sie ihm denn entschlossen ,	6894	30	13915-Boccaccio__Giovanni.tsv
VVIZU	VVINF		VVIZU	anvertrauen		Staunend über diese neuen Entdeckungen , die sie darauf sich gegenseitig machten , verloren sie zwar die Spur des plötzlich wie verschwundenen flüchtigen Fremden , aber sie sagten doch : Siegbert , erstaunend über die Aufregung des Bruders , konnte nichts als , alle Gegenrede vermeidend , ihn bitten , deutlicher zu werden und in Ruhe zu erzählen , was er ihm	anzuvertrauen	hätte .	Priesterrock und Weihe , wahre Ruhe .Staunend über diese neuen Entdeckungen , die sie darauf sich gegenseitig machten , verloren sie zwar die Spur des plötzlich wie verschwundenen flüchtigen Fremden , aber sie sagten doch : Siegbert , erstaunend über die Aufregung des Bruders , konnte nichts als , alle Gegenrede vermeidend , ihn bitten , deutlicher zu werden und in Ruhe zu erzählen , was er ihm anzuvertrauen hätte .Das Bedürfniß der Beichte ist der Wahrheitsdrang	35527	62	56355-Gutzkow__Karl.tsv
VVIZU	VVINF		VVIZU	aufstehen		« rief Summy Skim , der , sich zusammenduckend , in seinen Lehnstuhl niedersank wie einer , der entschlossen ist , nie wieder davon	aufzustehen	.	– » Nein .... nein !« rief Summy Skim , der , sich zusammenduckend , in seinen Lehnstuhl niedersank wie einer , der entschlossen ist , nie wieder davon aufzustehen .Um keine nutzlose Auseinandersetzung hierüber aufkommen zu	3115	24	107542-Verne__Jules.tsv
VVIZU	VVIZU		VVIZU	ausbessern		Martin , Murdock und Sim blieben deshalb auch unausgesetzt thätig , dasselbe	auszubessern	und widerstandsfähiger zu machen .	wuchs die Deficitseite in Findlings Notizbuche .Martin , Murdock und Sim blieben deshalb auch unausgesetzt thätig , dasselbe auszubessern und widerstandsfähiger zu machen .Auch der Hühnerhof erlitt trotz aller Bemühungen	5626	12	107526-Verne__Jules.tsv
VVIZU	VVFIN		VVIZU	ausgießen		Ein Lächeln seiner Göttin war genug , ihn in Vergnügen zu zerschmelzen ; ihre Blicke schienen ihm einen überirdischen Glanz über alles	auszugießen	, und ihr Atem der ganzen Natur den Geist der Liebe einzuhauchen : Was mußte denn aus ihm werden , da sie zu Vollendung ihres Sieges alles anwendete , was auch den unempfindlichsten unter allen Menschen zu ihren Füßen hätte legen können ?	ihren ganzen Plan hätte vereiteln können .Ein Lächeln seiner Göttin war genug , ihn in Vergnügen zu zerschmelzen ; ihre Blicke schienen ihm einen überirdischen Glanz über alles auszugießen , und ihr Atem der ganzen Natur den Geist der Liebe einzuhauchen : Was mußte denn aus ihm werden , da sie zu Vollendung ihres Sieges alles anwendete , was auch den unempfindlichsten unter allen Menschen zu ihren Füßen hätte legen können ?Allein auch dieses war nicht genug ;	2445	22	110268-Wieland__Christoph_Martin.tsv
VVIZU	VVIZU		VVIZU	ausrechnen		Erstlich , die Fixsterne sind so weit von uns entfernt , daß gar kein Mittel mehr möglich ist , ihre ungeheure Entfernung	auszurechnen	.	noch soviel weiter von uns entfernt .Erstlich , die Fixsterne sind so weit von uns entfernt , daß gar kein Mittel mehr möglich ist , ihre ungeheure Entfernung auszurechnen .Haben wir aber Ursache , für gewiß	5	22	59018-Hebel__Johann_Peter.tsv
VVIZU	VVIZU		VVIZU	ausrichten		« » Aber er zögerte , seine Botschaft	auszurichten	.	und ging dann mit ihnen fort .« » Aber er zögerte , seine Botschaft auszurichten .Dort sollen nämlich Halbedelsteine in Massen zu	2229	8	79303-May__Karl.tsv
VVIZU	VVIZU		VVIZU	aussagen		Der Besitzer der am Weitesten abgelegenen Schifferhütte hatte sich freiwillig gemeldet , um	auszusagen	, daß in voriger Nacht mehrere Kähne in seiner Nähe gehalten hätten .	mit einem Koffer denselben passirt hatten .Der Besitzer der am Weitesten abgelegenen Schifferhütte hatte sich freiwillig gemeldet , um auszusagen , daß in voriger Nacht mehrere Kähne in seiner Nähe gehalten hätten .Es war der rührigen Polizei bereits gelungen	6417	13	79367-May__Karl.tsv
